record_num,ground_truth,consensus_correct,trend_trust,pattern_trust,anomaly_trust
64,False,True,0.9226124476003539,0.9108968955032938,1.0
65,False,True,0.9235330210221366,0.9114738726196311,1.0
66,False,True,0.9244633010094753,0.9121175301337874,1.0
67,True,True,0.9253993238497042,0.912817541826291,1.0
68,True,True,0.9263376523342991,0.9135647731509083,1.0
69,False,True,0.926561029958012,0.9143511529786748,1.0
70,True,False,0.9261584480889714,0.9144653334554552,1.0
71,False,True,0.9252092699467409,0.9146854667765764,1.0
72,False,True,0.9244691648698751,0.914997742016727,1.0
73,True,True,0.9239141402747795,0.9153898597069463,1.0
74,False,False,0.9228560595806349,0.915184207069585,1.0
75,False,True,0.922017822043624,0.9151131547836792,1.0
76,True,True,0.9213744813977032,0.9151602808637529,1.0
77,False,True,0.9202626742835739,0.9153109194440443,1.0
78,True,True,0.9193756473615456,0.9155519793983741,1.0
79,True,True,0.9186880826253911,0.9152467814585368,1.0
80,False,True,0.9181772990542101,0.9150801280040411,1.0
81,False,True,0.9178229837829354,0.9150355298377834,1.0
82,False,True,0.9176069504648828,0.915098241914246,1.0
83,True,True,0.9175129220850612,0.9152550843894881,1.0
84,False,True,0.9169381004647904,0.9154942818328923,1.0
85,False,True,0.9165233601857532,0.915223923417045,1.0
86,True,True,0.9162503345120055,0.9150808414201681,1.0
87,False,True,0.9155343919698959,0.9150500300054241,1.0
88,False,True,0.9149921887279626,0.9151180607127468,1.0
89,False,True,0.9146040809662775,0.9152729213081389,1.0
90,False,True,0.9143524640784411,0.9155038709355667,1.0
91,True,True,0.914221565496684,0.915257831668097,1.0
92,True,True,0.9141972584093813,0.9145922635550507,1.0
93,True,True,0.9142668942705707,0.9140904840080564,1.0
94,False,True,0.9138928364224611,0.9137340671861981,1.0
95,False,True,0.9136493861135484,0.9129856604675783,1.0
96,True,True,0.9135215609042554,0.9124087439053566,1.0
97,False,True,0.912985731344442,0.9119841960454332,1.0
98,False,True,0.9125962491190888,0.9116948673499808,1.0
99,False,True,0.9123366242071799,0.9115253806149828,1.0
100,True,False,0.9116970211924025,0.9109669019594251,1.0
101,False,True,0.9107233975045348,0.9105564862732866,1.0
102,False,True,0.9099423198900036,0.9102775366750842,1.0
103,True,True,0.9093327032856187,0.9101151676229604,1.0
104,False,True,0.9083994329570568,0.9100560318130453,1.0
105,False,True,0.9076538292839926,0.9100881644807974,1.0
106,False,True,0.9070753622434439,0.9102008433598205,1.0
107,False,True,0.9066456037968773,0.9103844627275421,1.0
108,False,True,0.9063480158942538,0.9106304201245128,1.0
109,False,True,0.9061677597593739,0.9109310144756979,1.0
110,False,True,0.9060915243239771,0.9112793544695696,1.0
111,False,True,0.9061073718915795,0.9116692761654699,1.0
112,True,True,0.9062045993041915,0.911652791026799,1.0
113,False,True,0.9059350165667548,0.9117155820995577,1.0
114,False,True,0.905776297518775,0.9114135891069933,1.0
115,True,True,0.9057159091462079,0.911220506058363,1.0
116,True,True,0.9057426088298778,0.9111240964781677,1.0
117,False,True,0.9054225852350256,0.9111133817456052,1.0
118,True,True,0.9052164611653046,0.9107583460920531,1.0
119,True,True,0.9051114817154409,0.9105158448161811,1.0
120,True,False,0.904682978171996,0.9099601281031581,1.0
121,False,True,0.9039687787154522,0.9095378857846456,1.0
122,False,True,0.9034092992178908,0.9092345037102461,1.0
123,False,True,0.9029877241348114,0.9086336339843828,1.0
124,True,True,0.9026889517213302,0.9081702705859446,1.0
125,False,True,0.9021025962317369,0.9078294340035407,1.0
126,True,True,0.9016561161361224,0.9075976717055487,1.0
127,False,True,0.9009436295225102,0.9074629045349938,1.0
128,False,True,0.9003841502911893,0.9074142885000991,1.0
129,False,True,0.8999611198774551,0.9074420904193199,1.0
130,False,True,0.8996596643782593,0.9075375760338765,1.0
131,True,True,0.8994664252131606,0.9073141214607919,1.0
132,False,True,0.8989934669023709,0.9071842130741112,1.0
133,False,True,0.8986463590181041,0.9071374335577449,1.0
134,True,True,0.8984113527459233,0.9071644309427113,1.0
135,False,True,0.8979084527654486,0.907256811377852,1.0
136,True,True,0.8975336658830644,0.9070420791451762,1.0
137,True,False,0.8969107340773667,0.9065552625350064,1.0
138,False,True,0.8960685815329394,0.9061875060656784,1.0
139,True,True,0.895390294808217,0.9059258983162535,1.0
140,True,False,0.8945037475968989,0.9054042304704437,1.0
141,False,True,0.8934336545273499,0.9050046524938219,1.0
142,False,True,0.8925518275361534,0.90471397745423,1.0
143,False,True,0.8918383114492048,0.9045203574865848,1.0
144,False,True,0.8912751699594568,0.9044131493241332,1.0
145,True,True,0.8908462831004974,0.9043827932958295,1.0
